51350786887,eea,88,80
51350798399,agg,281,161
51350806401,gac,257,283
51350819679,efc,73,80
51350848991,fcb,86,319
51350867403,fbg,172,142
51350895543,bcd,22,110
51350905345,gda,73,70
51350925823,gef,195,68
51350931976,adg,187,204
51350931983,gdg,170,147
51350938061,ece,132,29
51350971095,ggd,7,194
51350988235,fcg,29,274
51351007401,ffg,2,52
51351022385,cab,137,72
51351053569,bga,212,80
51351063598,dae,91,208
51351103533,ebf,208,294
51351110468,caa,238,126
51351133998,gea,218,147
51351162166,bac,152,75
51351178017,fdb,32,93
51351190778,afg,222,169
51351207522,cdf,202,145
51351210452,bcc,265,165
51351219610,gag,229,41
51351235674,ddc,42,239
51351258287,bad,268,72
51351268362,bcc,195,141
51351288014,faa,222,272
51351327964,ebc,179,59
51351339104,afc,297,109
51351408812,afb,237,289
51351416296,ecf,153,178
51351421574,bcg,289,196
51351426944,dfe,32,234
51351443032,efa,124,11
51351458621,gge,126,156
51351464515,gbg,101,158
51351496346,eee,201,117
51351509604,dce,294,174
51351513695,gfd,179,93
51351547830,gga,291,317
51351547967,bec,99,74
51351563102,dde,46,268
51351578833,cad,272,117
51351580623,ddc,88,279
51351596898,aad,38,5
51351620586,fae,151,230
51351625940,ffa,62,5
51351644309,abf,155,153
51351669099,gae,124,477
51351672623,gaa,62,42
51351674356,fdg,266,451
51351679963,eae,88,62
51351692008,edg,206,150
51351692404,cfc,108,148
51351697032,efd,59,144
51351707061,bag,104,69
51351740202,fgb,88,209
51351742287,abb,112,89
51351744346,fec,80,28
51351762053,acg,127,110
51351768691,dfc,170,50
51351778813,dbf,41,169
51351787536,bdb,176,14
51351799291,gcc,193,54
51351799726,efb,79,85
51351826702,bbf,56,143
51351841868,cfb,228,11
51351843103,edb,255,51
51351844336,beg,60,106
51351874553,caa,268,123
51351935502,fdc,124,148
51351942642,cfd,90,181
51351954062,dfd,196,24
51351962494,ced,14,31
51351964870,cdf,67,134
51352016303,dff,133,45
51352046198,egf,42,108
51352050331,fff,251,341
51352060717,cdd,59,8
51352063021,cbe,262,342
51352063609,gdc,147,110
51352065709,cac,46,182
51352071728,fcf,269,81
51352078045,age,260,128
51352089455,ggc,70,61
51352096928,bgg,123,57
51352103584,gbc,158,108
51352129154,gcb,81,231
51352135590,ffa,50,5
51352138634,ace,68,380
51352161842,dca,120,198
51352181266,caf,123,83
51352212679,aef,282,203
51352216161,eae,258,58
51352216870,ecd,188,286
51352238318,aba,47,165
51352287484,eeg,145,151
51352305243,bba,48,71
51352315337,cgg,182,132
51352323437,dda,270,280
51352338434,dge,178,161
51352338664,ecf,126,178
51352346239,cga,212,117
51352348902,ggg,88,5
51352350235,fgd,26,51
51352379932,fbg,44,116
51352395640,dag,195,134
51352404692,bcd,201,117
51352462312,cbb,287,196
51352489742,fgc,249,130
51352521642,gdd,17,66
51352522017,def,254,213
51352535213,cfe,240,209
51352540749,ccc,263,170
51352565882,beb,273,62
51352581498,acd,160,18
51352598349,fbc,128,132
51352610570,dac,117,355
51352637896,gfe,172,80
51352663651,dgb,56,228
51352663901,ffd,299,181
51352685688,fge,88,13
51352718976,fcf,98,66
51352733868,aba,2,135
51352744616,dee,27,189
51352763156,ccc,235,202
51352829121,ebg,208,36
51352832280,agd,186,159
51352849081,bdd,25,93
51352871133,bdg,98,189
51352895306,deb,68,513
51352926563,bab,207,8
51352950719,ebe,77,126
51352976370,cbc,220,233
51352978540,bfc,135,393
51353001831,gbf,9,109
51353011330,bab,91,6
51353018451,edf,155,144
51353018704,fgb,36,238
51353029076,dbg,137,302
51353042830,afe,292,68
51353057795,age,256,139
51353069274,ged,265,92
51353070803,fcb,35,344
51353086525,adc,113,18
51353090556,bfg,59,127
51353091449,egb,157,218
51353109851,gca,112,206
51353125935,gdc,110,112
51353137970,edc,233,5
51353142631,efa,219,10
51353165834,bea,91,66
51353169598,baa,28,61
51353172429,aae,189,33
51353205784,daa,108,304
51353229401,cdg,11,53
51353240510,fea,98,6
51353241317,bef,252,205
51353243851,bgb,45,122
51353250385,gab,259,161
51353252054,bab,185,6
51353263014,bab,62,5
51353278354,ecc,97,19
51353287844,ead,67,164
51353289534,egd,292,245
51353316021,ede,151,238
51353320991,bca,234,140
51353325531,ada,80,18
51353325967,eff,195,8
51353332225,eaa,50,127
51353336575,dbb,102,5
51353372756,afd,75,21
51353379260,cff,93,5
51353399877,bae,3,187
51353416189,bdc,171,139
51353418535,gcg,43,18
51353425559,aab,105,139
51353457045,egb,107,257
51353510790,fcf,45,60
51353537806,bcf,261,59
51353574762,bgf,31,120
51353601278,gaf,214,456
51353613735,gee,136,127
51353622295,feb,109,103
51353630476,cee,217,272
51353634554,ffb,34,100
51353634952,ccf,277,164
51353641514,fee,220,360
51353649053,bge,183,401
51353650493,fdb,240,96
51353665244,cag,208,154
51353669859,cbg,142,54
51353671033,abc,211,20
51353673910,egf,65,117
51353700586,cbg,79,46
51353735287,cae,122,230
51353742842,cfg,102,462
51353748213,ddb,246,275
51353810674,bdg,70,206
51353816269,gfa,70,86
51353839221,ebd,280,96
51353849012,ebb,208,152
51353854522,bfd,262,87
51353878536,bce,90,25
51353911147,dff,10,46
51353913173,cef,157,19
51353915925,dga,141,224
51353946709,ddf,29,334
51353949221,add,76,499
51353969013,efb,218,69
51353981131,cgb,61,90
51353984147,aed,238,53
51354014298,dbg,213,320
51354034163,bed,90,270
51354044167,agf,124,95
51354052096,bbd,100,154
51354078501,fag,258,198
51354103323,cfb,141,9
51354104706,eda,264,115
51354112368,dge,168,138
51354125023,fgb,248,228
51354130083,bbc,111,237
51354144585,fce,109,153
51354160586,ged,193,77
51354164727,fba,161,203
51354192678,aaf,26,159
51354216086,bgd,86,280
51354216326,fbd,121,102
51354231306,aga,117,232
51354238955,gfc,79,227
51354240315,eca,187,58
51354245116,dgc,9,106
51354246012,gba,24,57
51354310427,acf,101,69
51354329206,cfa,179,199
51354332759,fbd,238,90
51354336606,cgf,210,155
51354356033,dcb,244,145
51354377997,cbf,166,263
51354403195,cdc,74,7
51354409267,cbf,234,299
51354414073,fdg,73,523
51354416014,dec,74,183
51354426075,fgb,239,182
51354434011,ddd,27,165
51354452079,ebf,154,299
51354453582,aaa,129,198
51354469007,edd,146,156
51354469196,aeb,108,339
51354492868,eff,37,8
51354495134,fed,257,62
51354513734,eed,35,81
51354515658,egg,40,167
51354524956,bca,60,113
51354544719,fef,84,233
51354558901,eec,289,87
51354584184,gcf,207,184
51354588598,bbg,22,36
51354597225,fcb,10,340
51354606824,fab,152,123
51354609212,ege,237,134
51354614942,gfb,3,23
51354628701,fcd,257,99
51354681985,ggf,128,275
51354692646,ddd,97,133
51354697617,gbb,31,8
51354730752,dac,278,305
51354750627,ccc,238,199
51354754808,gda,220,67
51354765328,egc,115,145
51354795373,dfa,249,190
51354798626,feg,8,180
51354818621,gda,159,59
51354819562,bcc,106,166
51354868193,ggg,215,5
51354926702,acc,122,192
51354927100,aea,49,169
51354943753,adg,72,167
51354951227,gbe,15,106
51354951882,bgf,194,100
51354955232,fde,298,169
51354972925,cec,243,156
51355011399,ggb,104,45
51355027911,eef,17,64
51355034418,ced,237,32
51355050519,fca,127,51
51355058974,dgf,91,43
51355094470,beg,250,107
51355138464,aca,80,101
51355143809,ccb,231,123
51355145552,fed,162,52
51355203248,bdb,28,14
51355229407,dea,126,67
51355267075,ebd,128,82
51355268776,eac,72,63
51355372238,eba,229,157
51355377225,ccg,146,63
51355386284,bba,241,66
51355389465,eab,54,192
51355398457,fdg,134,528
51355411425,fdb,221,80
51355412346,cgf,278,155
51355429878,afb,90,234
51355450610,bab,177,5
51355458812,agb,241,37
51355469782,dgg,113,365
51355511669,ceg,263,51
51355533248,abd,29,129
51355547194,bbe,252,111
51355556577,dcg,236,22
51355572800,gdf,18,298
51355576388,fga,267,162
51355592942,cea,111,254
51355595006,cge,266,240
51355629142,dgc,218,87
51355635686,faa,149,274
51355639277,cba,248,129
51355640670,efc,58,80
51355659437,dbc,145,205
51355679104,geb,235,133
51355682033,dbd,98,88
51355692191,agc,210,469
51355714812,cbf,181,334
51355715113,gbg,41,181
51355743095,ace,45,380
51355751098,afa,222,92
51355774937,ggb,60,48
51355784982,efg,159,144
51355791365,bec,203,72
51355802331,aac,95,24
51355818981,bee,274,33
51355823718,aff,197,365
51355851383,ecd,298,240
51355893926,fdb,283,80
51355915118,gfe,245,67
51355937408,fac,30,176
51355947960,bge,69,348
51355968000,cgd,173,16
51355970154,ffa,157,5
51355977387,feb,123,87
51355987914,eee,191,133
51356003508,aeg,185,54
51356008488,ecd,168,261
51356011821,fgg,24,145
51356031063,ecf,30,192
51356042173,bfe,117,23
51356063323,eaf,236,194
51356124028,gce,124,162
51356130027,ecc,125,16
51356131140,dcg,277,22
51356132652,cea,49,294
51356162343,cca,208,61
51356175541,ccf,137,134
51356184733,gga,34,326
51356194508,ebc,165,64
51356206569,cbe,84,389
51356285141,gec,153,255
51356294300,bcb,97,319
51356303947,ecg,207,6
51356318714,ded,71,183
51356343751,faf,102,326
51356347092,afa,185,76
51356371026,gce,233,166
51356413720,aaa,124,196
51356416535,bfb,152,266
51356429126,cda,65,5
51356449271,caf,13,67
51356450881,bfg,39,135
51356468061,dbd,85,85
51356477296,bfa,12,45
51356481493,bbc,96,196
51356485051,dfd,29,22
51356491130,adc,137,19
51356495840,cde,207,145
51356507341,cgc,105,212
51356509121,dcd,271,18
51356528517,fcc,257,79
51356550602,dab,180,39
51356573945,fgg,102,155
51356574954,daf,40,110
51356574964,bbf,58,124
51356616121,fag,284,213
51356618755,cad,85,136
51356651810,eab,129,215
51356662895,efc,184,88
51356667407,dbe,172,157
51356670149,bfa,275,44
51356692540,fdc,295,150
51356707104,aag,11,175
51356718822,efd,210,167
51356719793,afc,56,89
51356751214,dfb,96,168
51356754739,cfd,199,197
51356762113,fec,107,26
51356774766,bef,209,225
51356796292,cgf,87,137
51356805104,eeb,270,81
51356811519,fbc,156,149
51356847558,bgf,105,82
51356863622,bdf,136,377
51356872689,ebg,119,36
51356883897,dfc,140,45
51356885069,fda,130,214
51356901900,bgg,209,66
51356911072,dcf,90,211
51356915101,dfc,146,48
51356923291,ffb,182,86
51356930063,bde,146,24
51356940858,caa,295,114
51356956443,aec,18,335
51356961369,bbb,146,132
51356966833,geg,156,88
51356967781,bgc,243,101
51356989462,fgd,297,50
51357014934,cef,211,17
51357021367,edg,272,163
51357040339,efb,287,69
51357066681,ead,266,185
51357070933,bff,242,144
51357080861,fbf,5,5
51357095352,agg,20,162
51357097194,ecb,155,112
51357098384,fce,295,149
51357137991,eag,188,183
51357176476,fcb,242,319
51357179546,fbb,270,112
51357211660,ffc,134,159
51357267044,gde,224,150
51357273362,gba,32,58
51357284198,bcd,70,108
51357286901,gcc,156,58
51357313750,gab,274,148
51357321743,bcg,78,168
51357339029,dgd,255,43
51357341603,adb,125,5
51357350859,ebe,192,123
51357383295,dge,177,138
51357392090,bac,57,76
51357415807,cac,48,205
51357438569,cga,294,106
51357475802,baa,225,67
51357481749,fae,137,207
51357490163,gaf,263,474
51357491603,aaf,128,130
51357501119,cdb,276,279
51357517494,aed,90,59
51357560152,cgb,35,80
51357573610,efe,265,144
51357585452,deb,252,533
51357592335,dag,84,128
51357610451,fgb,152,207
51357616230,gfg,282,373
51357621364,gae,188,562
51357660677,ffg,218,57
51357664708,dcc,130,18
51357668079,daf,209,122
51357672888,bee,211,35
51357683766,dce,247,200
51357690286,dad,132,13
51357707928,dee,124,204
51357735112,abg,243,431
51357752268,ddb,13,239
51357762069,ecd,11,289
51357826229,dfd,69,22
51357831511,dfg,118,136
51357838668,ceb,173,132
51357848760,dbd,123,95
51357865867,dba,86,153
51357870899,gad,36,134
51357874698,bfd,296,80
51357890625,acf,42,69
51357893367,cfg,36,397
51357898459,edc,192,5
51357911662,bag,120,68
51357944994,dag,91,130
51357946551,cdf,43,121
51357964736,bda,61,102
51357982312,ccd,44,101
51357991634,ddg,46,5
51358020357,cbg,168,44
51358034737,eec,36,96
51358035353,fee,261,306
51358045067,cfg,125,472
51358079448,gef,296,71
51358103751,feb,225,89
51358150194,bea,52,61
51358150505,dbg,27,361
51358168303,afa,155,75
51358168446,gcd,35,26
51358172397,gbf,137,123
51358176886,fgf,122,131
51358198868,dab,140,44
51358205459,bcf,256,48
51358228123,ebc,13,55
51358228218,gfd,175,88
51358239112,ffd,232,193
51358273289,abf,53,128
51358296263,bge,163,375
51358300508,cad,111,126
51358307681,ceb,290,117
51358314304,cbf,263,384
51358317605,aab,252,150
51358332429,deg,183,231
51358332897,edc,92,5
51358344550,ded,100,166
51358363830,eeg,198,137
51358364223,edb,187,60
51358392221,ced,17,35
51358404089,afd,60,16
51358406037,fbg,4,96
51358416048,aca,212,88
51358417770,ebf,25,251
51358435583,fdd,12,88
51358441545,gaa,231,41
51358453439,fgb,250,169
51358458182,ffe,41,108
51358473060,ffe,186,111
51358491731,aga,229,190
51358495182,bbd,103,158
51358496890,ade,234,73
51358525058,dfb,293,161
51358538324,abe,280,5
51358553707,dab,147,37
51358562073,edf,43,122
51358563918,adf,213,172
51358569505,fcf,7,54
51358571842,caf,51,75
51358574317,bgb,150,100
51358577966,fbd,170,94
51358588244,fgc,128,130
51358602623,cgb,256,95
51358613949,cba,127,147
51358623461,abc,236,22
51358634210,dcb,201,123
51358636753,aba,170,135
51358643005,aed,227,47
51358649852,agc,8,469
51358663195,dbg,196,404
51358666994,dda,147,260
51358677634,cab,61,83
51358689717,gbe,43,87
51358695174,ecd,77,291
51358708432,dgf,3,45
51358738263,gff,186,13
51358741600,fef,197,267
51358769472,bba,121,68
51358797403,bgc,220,107
51358819926,bad,229,69
51358846862,eda,160,136
51358869027,ggc,165,48
51358899218,gee,264,128
51358945159,dgg,40,350
51358947188,ddg,228,5
51358985055,bgd,49,319
51359005180,gee,149,120
51359018472,efc,240,77
51359025228,aee,47,301
51359043914,cbd,95,5
51359051256,daa,69,291
51359079165,gag,217,44
51359095946,fbf,72,5
51359105388,eee,119,126
51359123269,cfb,207,8
51359126213,cee,200,233
51359141550,eea,21,92
51359193331,ggd,99,226
51359228197,eca,97,66
51359243991,aad,61,5
51359245630,cbb,82,215
51359270558,gca,8,197
51359281176,eae,152,47
51359299003,ggf,267,272
51359304751,fac,146,163
51359317886,ggc,253,55
51359333567,cce,219,14
51359343758,eaf,130,197
51359354750,fcb,297,280
51359359217,gdb,102,230
51359360076,afg,34,158
51359373408,dge,102,133
51359393547,edg,229,141
51359403607,ega,270,462
51359406062,ced,42,38
51359474082,bcb,6,350
51359537388,acb,63,30
51359537836,ace,83,345
51359558033,edc,195,5
51359589040,cfa,120,169
51359606370,ece,260,33
51359616007,gge,289,141
51359630373,fbd,101,105
51359643029,feg,294,160
51359667252,fad,117,174
51359673592,acc,49,170
51359686736,fbe,90,151
51359687782,aee,218,279
51359692515,gdg,170,138
51359717381,eeg,210,131
51359750993,afd,89,18
51359757477,cff,232,5
51359767043,egd,218,284
51359769865,cae,173,207
51359798309,bbf,226,100
51359798816,beg,207,108
51359800770,ccc,201,183
51359812502,dec,243,153
51359816147,acg,129,121
51359830117,gcb,179,196
51359853088,eed,216,88
51359864511,bad,73,79
51359873830,gce,73,147
51359875985,baf,68,338
51359879296,daf,21,124
51359911658,bed,281,294
51359933785,fgf,189,151
51359944674,cdc,13,5
51359974730,fdf,117,167
51359993920,cgg,130,137
51360005833,fcf,236,59
51360027075,fbd,94,120
51360049816,eaa,84,130
51360056921,dfe,116,264
51360073950,bcd,266,115
51360084489,gdc,147,91
51360102694,cdg,111,60
51360113135,ggf,144,299
51360113744,dge,117,151
51360114314,gbc,291,88
51360142233,cbc,17,193
51360143509,dae,243,214
51360144683,ddf,285,350
51360177773,cfg,176,434
51360231523,fea,221,5
51360239650,cfc,284,173
51360251452,fcc,3,76
51360255147,agb,208,30
51360260871,bbb,230,130
51360276675,ded,148,132
51360281909,bde,104,28
51360285871,gfa,129,92
51360286814,ged,126,70
51360287372,abc,177,18
51360298142,dde,130,254
51360299001,fea,8,5
51360315767,age,269,165
51360320947,dca,145,207
51360321477,bcg,141,134
51360323956,bbb,95,119
51360324771,gba,57,69
51360346166,ege,13,129
51360358603,cbc,251,183
51360364812,aba,243,149
51360387992,gea,33,170
51360398759,bab,248,5
51360424569,aad,177,5
51360429533,eag,170,162
51360437636,bgd,261,347
51360450646,dga,278,179
51360456935,cgb,242,79
51360479127,dgc,13,71
51360481806,fbd,156,115
51360482723,fdg,138,506
51360501463,gac,50,243
51360513965,cdd,91,8
51360543529,gca,165,208
51360560145,gba,206,75
51360622558,eda,198,136
51360625987,egb,81,280
51360627166,fcd,84,89
51360685844,dff,179,51
51360690730,gff,202,10
51360698412,gga,163,280
51360700885,gbd,264,490
51360705091,dbf,75,190
51360716393,add,246,548
51360728289,acd,260,16
51360739167,bga,62,88
51360758721,ebb,45,142
51360760873,acb,115,34
51360782683,efg,223,115
51360790278,dab,260,31
51360797295,aed,289,48
51360807033,fcg,178,268
51360846034,fdg,140,440
51360850129,fec,227,29
51360851183,dfc,20,42
51360851832,eee,196,118
51360857013,fae,82,207
51360877773,bbc,22,170
51360881426,bbg,160,37
51360907054,dac,261,305
51360951430,dgb,285,243
51360995731,aeb,220,359
51361015732,eca,68,69
51361082600,baa,235,65
51361089108,ggc,32,49
51361112588,afb,1,269
51361196845,cdc,52,5
51361197792,gdg,155,129
51361211037,ccg,94,66
51361212072,abb,275,73
51361217376,fge,178,14
51361220858,efd,184,150
51361238259,ddc,41,239
51361246549,cga,116,92
51361255032,egd,179,289
51361274775,dbg,189,395
51361289343,ede,4,209
51361319851,aae,213,29
51361330573,ffa,128,5
51361346209,caa,86,112
51361373234,afg,271,158
51361390959,cfb,91,6
51361417798,fga,130,140
51361439368,fbg,97,102
51361457733,aec,280,395
51361480188,cfe,126,211
51361493631,afg,185,156
51361497763,gce,96,160
51361502721,cde,279,116
51361557226,bdg,287,181
51361567833,gcf,219,176
51361573279,deb,220,442
51361582830,gdf,160,306
51361591666,gbb,35,7
51361613668,aac,170,23
51361663757,fff,180,276
51361664643,ceb,289,139
51361670088,efb,78,56
51361685831,dbb,150,5
51361696238,ggd,27,198
51361708602,agf,186,83
51361709034,fab,260,108
51361734226,adc,198,21
51361734548,ade,185,68
51361748626,dbf,280,199
51361768584,eba,245,178
51361800309,cff,101,5
51361826720,ega,179,383
51361828625,cfe,10,185
51361836366,aea,276,184
51361877847,bde,164,31
51361899808,agd,199,181
51361902994,bdc,112,133
51361907194,dge,159,167
51361911942,ggf,108,239
51361921249,gfc,256,258
51361923925,fbb,30,122
51361929817,eac,103,59
51361974989,acc,92,180
51361989067,beb,10,62
51361995366,def,273,198
51362033206,ebe,26,104
51362036369,aef,133,178
51362050321,gdd,259,69
51362054629,bce,106,25
51362090368,gff,148,11
51362103926,bca,158,109
51362165294,fgb,298,201
51362170512,dea,19,79
51362202423,bdd,148,80
51362210698,afe,167,78
51362229891,gcc,69,69
51362233186,fec,54,31
51362276141,caa,29,89
51362348222,dfa,8,172
51362358759,fga,14,151
51362363173,beg,173,109
51362371999,ada,210,14
51362384277,bdb,146,15
51362396252,dda,127,273
51362425550,ffc,89,163
51362443527,efa,244,11
51362471629,fge,215,12
51362477103,cad,56,142
51362488653,dgd,215,51
51362491678,bgc,70,116
51362493930,ecg,238,6
51362511009,bfc,98,428
51362536136,cbd,265,5
51362567476,faf,123,381
51362601800,fdb,59,69
51362607679,cbd,147,5
51362633277,edb,72,69
51362640407,fca,167,56
51362641382,dfe,243,295
51362658267,fac,129,140
51362666663,bbe,149,99
51362719910,dcd,234,14
51362735461,eea,298,78
51362744715,faa,165,227
51362764322,dgb,150,221
51362769933,aag,89,183
51362777595,cgg,90,157
51362795449,gdg,189,125
51362804587,gcd,273,23
51362812219,aff,31,328
51362850841,bce,250,21
51362852337,cag,215,183
51362855636,dgf,246,48
51362857284,fad,150,167
51362867789,bea,15,69
51362876321,cfe,291,205
51362889741,dcg,124,20
51362899722,bcf,278,42
51362903435,gca,87,212
51362916222,acf,103,65
51362921495,feb,58,71
51362929232,faf,198,369
51362929895,bae,195,175
51362940264,gae,280,483
51362947998,cbf,222,311
51362961001,bfa,211,38
51362993812,fcb,269,333
51363006695,dce,61,224
51363018928,abe,248,5
51363019021,daf,129,102
51363038437,dad,187,11
51363053772,ecd,107,256
51363069609,bge,148,390
51363078103,efe,75,162
51363079187,dee,130,228
51363082639,cgc,198,197
51363091366,fac,53,134
51363114094,dfe,35,244
51363116271,fee,74,269
51363117967,fbb,275,135
51363124752,ffb,11,101
51363130595,gcg,260,16
51363158861,cbe,222,338
51363174536,fbb,178,114
51363205514,bcc,161,162
51363267261,ggg,273,5
51363293104,eef,76,61
51363305362,cdb,183,239
51363316472,gcg,245,16
51363334231,ffe,125,101
51363366758,dbg,232,335
51363369316,agf,8,76
51363375191,dfg,189,140
51363411522,cfd,5,171
51363452416,cgf,202,142
51363476931,gaf,69,535
51363484460,gee,297,134
51363489022,agc,37,558
51363495095,ddg,166,5
51363536607,aed,55,38
51363541925,ddd,18,129
51363554280,ccb,46,135
51363554501,egf,233,114
51363565242,ead,138,168
51363591864,aag,289,179
51363607113,cab,174,86
51363620757,geb,293,117
51363647634,cec,65,166
51363655904,fea,196,5
51363678307,cdf,66,134
51363684566,eea,210,83
51363685639,dac,210,247
51363695998,bee,202,32
51363739298,edd,104,124
51363742025,cge,293,242
51363750891,bgf,158,81
51363753480,dfb,236,164
51363768211,cda,126,5
51363772035,aaf,215,115
51363782529,dfg,185,147
51363789735,aeg,47,57
51363795899,bcc,165,192
51363836416,fde,245,199
51363837502,dge,89,135
51363846217,bdf,205,361
51363859543,bfe,165,20
51363871286,dcc,61,20
51363882524,bga,199,83
51363894622,ccc,159,172
51363897366,bee,238,33
51363907412,abd,31,138
51363911610,egc,117,140
51363922002,geg,173,103
51363931232,bbg,178,33
51363933921,cag,139,215
51363941944,eff,71,6
51363979787,adc,83,23
51364002834,dgg,174,371
51364015198,bbc,219,156
51364015323,gde,274,132
51364053402,cgd,257,17
51364053496,egg,186,148
51364053865,bdd,81,86
51364084351,fba,80,233
51364109338,dbc,255,213
51364127503,gcd,284,23
51364142290,dba,57,133
51364159583,cca,244,68
51364161393,eec,297,85
51364182384,bcd,72,95
51364192176,gdb,264,223
51364193232,aaa,274,168
51364200482,gda,87,51
51364211848,gad,82,129
51364229874,cea,48,252
51364234340,eea,251,97
51364244052,ccf,231,125
51364246309,eab,15,236
51364250826,bff,89,119
51364259449,adb,241,5
51364301218,dge,143,147
51364302634,afa,172,61
51364303891,gfb,215,23
51364385068,dcg,185,18
51364408015,fea,223,5
51364413566,ceg,108,57
51364439451,ebg,19,32
51364452199,cff,113,5
51364470363,cef,261,19
51364480131,ade,231,59
51364492625,ade,155,53
51364497655,dbd,153,111
51364513123,bbd,81,183
51364537105,bda,9,121
51364564883,fed,35,43
51364571983,ced,117,44
51364575233,ebc,138,50
51364595464,bdd,202,93
51364600573,ecc,286,14
51364634623,gba,150,81
51364682078,aee,155,301
51364691471,gef,96,71
51364716725,gbf,37,126
51364737152,bca,78,123
51364739954,bbe,165,117
51364763509,ecb,171,105
51364806412,bba,107,78
51364827509,gaa,153,32
51364829238,ged,63,62
51364830260,bfg,163,116
51364831129,bgg,160,54
51364883659,daf,177,83
51364889203,acd,20,18
51364893494,adg,209,170
51364899540,fdf,115,150
51364912588,ebd,159,96
51364928451,dfa,83,158
51364933311,bgf,256,76
51364985753,bec,244,79
51364994509,geb,110,124
51365006957,fce,75,146
51365010535,bbb,173,114
51365012868,efg,134,100
51365036256,eda,23,152
51365038274,gec,172,288
51365046918,gae,189,473
51365055424,fag,298,198
51365080204,efg,209,89
51365088029,dge,184,148
51365104383,eaa,77,107
51365108787,ddd,55,119
51365114155,fda,238,237
51365120293,ege,121,149
51365120935,acb,141,33
51365126353,gbe,276,80
51365130719,ffd,145,229
51365210908,aaf,16,127
51365212797,aab,186,153
51365228262,fgg,234,184
51365232438,ggb,51,45
51365305263,ggg,53,5
51365315411,caf,106,81
51365316479,gfe,288,65
51365320832,eab,16,273
51365322987,bfb,120,313
51365336821,gfd,132,82
51365340585,deg,253,228
51365345021,fee,26,255
51365348209,gge,73,132
51365351792,bcf,299,49
51365352220,dfg,146,135
51365368237,cbb,174,255
51365385617,abf,7,124
51365418377,gbg,145,208
51365428813,ffb,30,103
51365439630,fac,45,138
51365447625,fbg,223,93
51365450463,feg,213,144
51365467089,gga,232,229
51365479319,ecg,38,5
51365498223,dbe,242,169
51365614056,ebf,81,213
51365635346,dca,246,184
51365657705,fcb,212,303
51365661559,edb,31,72
51365681263,eag,74,171
51365693663,agg,248,165
51365700978,acd,203,16
51365711573,aae,41,28
51365723320,cda,36,5
51365733892,ccg,217,66
51365744848,aga,29,172
51365747582,cga,105,94
51365749262,dab,226,26
51365752469,egg,297,136
51365771605,bbc,190,140
51365774515,ecf,49,155
51365798178,fdc,20,150
51365798351,fgd,245,59
51365807112,cge,37,287
51365820865,fdf,1,156
51365830619,dgg,204,330
51365847590,cba,140,145
51365854344,adf,264,158
51365871465,daa,136,244
51365941957,bdd,215,104
51365943019,ede,179,192
51365953015,aef,52,194
51365969289,aab,215,165
51365973455,fcg,150,278
51365999674,fcf,110,54
51366011064,bce,124,21
51366011428,agd,221,213
51366039927,gag,213,44
51366049638,bag,9,74
51366051024,dfd,255,23
51366056379,bcb,17,318
51366072919,beg,184,119
51366079082,cca,88,58
51366094760,cfa,201,182
51366100538,bgg,27,50
51366142682,dfc,192,39
51366160483,dag,215,110
51366162806,dcb,129,142
51366173399,fee,247,219
51366227855,bcg,241,108
51366229543,ffg,90,53
51366233164,aaa,15,191
51366241927,agb,74,30
51366251897,fag,184,203
51366265141,aba,133,120
51366274105,ace,226,276
51366293972,aab,265,179
51366325836,dab,116,21
51366349074,afc,14,80
51366352531,dcf,110,185
51366368964,cbc,185,193
51366377137,bef,201,220
51366407489,aaf,117,101
51366434463,bag,131,66
51366445266,eed,106,84
51366451498,bcg,41,127
51366455401,afc,64,90
51366479523,ece,118,36
51366483238,eeg,196,132
51366503567,dgg,172,320
51366521768,bbf,196,104
51366533444,ega,48,421
51366533763,eeb,84,94
51366536042,feg,173,136
51366553991,cac,108,219
51366573713,ddb,48,243
51366575081,gcc,101,80
51366592901,afc,297,76
51366603140,fgd,244,57
51366613928,dad,184,11
51366627006,fdd,240,75
51366658676,eca,101,71
51366661224,dga,212,187
51366693688,bdc,184,135
51366696525,agg,156,153
51366769182,fbc,181,177
51366779204,ecc,71,15
51366794533,cgb,244,75
51366803052,bfd,193,81
51366824492,bac,249,67
51366867169,gcd,220,18
51366878818,cbg,40,40
51366889559,ada,258,11
51366893630,fgg,258,163
51366932311,edg,157,143
51366933418,acd,198,17
51366942265,baf,36,283
51366957137,gfg,155,432
51366967849,dff,194,60
51366972395,bec,254,86
51366983250,abd,92,151
51367013693,abg,85,504
51367050494,dde,113,203
51367051226,aad,51,5
51367087111,gcb,299,170
51367144306,abe,192,5
51367148645,cee,243,223
51367154173,dgd,245,58
51367171852,cae,119,242
51367176285,gac,43,264
51367183368,gab,118,176
51367194537,gdd,198,69
51367202271,fed,144,51
51367211320,daa,90,278
51367211532,ccd,264,99
51367224796,fba,222,260
51367259618,acb,237,32
51367265615,efc,144,70
51367275745,bde,47,34
51367332829,fad,82,135
51367336725,gaf,230,551
51367345282,cde,220,112
51367349694,dgg,202,307
51367350375,cdf,181,156
51367375280,eea,258,94
51367402700,beb,213,66
51367430094,egf,75,128
51367432863,fge,71,12
51367450077,ccd,85,103
51367480237,gca,84,199
51367482800,bdg,263,193
51367499250,gfb,153,26
51367545561,ggg,116,5
51367561534,edf,74,119
51367561998,abe,59,5
51367581601,fcc,169,82
51367589097,faa,118,204
